"","yy","mm","dd","hh","mm_2","wdir","wspd","gst","wvht","dpd","apd","mwd","pres","atmp","wtmp","dewp","vis","tide"
"7188",2024,"11","06","00","11",300,7.7,99,99,99,99,999,1015.1,13.8,12.1,999,99,99
"7189",2024,"11","06","01","11",290,7.7,99,99,99,99,999,1014.6,13.5,12,999,99,99
"7190",2024,"11","06","02","11",300,7.2,99,99,99,99,999,1014.5,13.1,11.9,999,99,99
"7191",2024,"11","06","03","11",280,6.7,99,99,99,99,999,1014.2,13,11.9,999,99,99
"7192",2024,"11","06","04","11",290,4.1,99,99,99,99,999,1014.2,12.6,11.8,999,99,99
"7193",2024,"11","06","05","11",300,5.1,99,99,99,99,999,1014.1,12.7,11.8,999,99,99
"7194",2024,"11","06","06","11",300,5.1,99,99,99,99,999,1013.8,12.6,11.8,999,99,99
"7195",2024,"11","06","07","11",300,6.2,99,99,99,99,999,1013.6,12.4,11.8,999,99,99
"7196",2024,"11","06","08","11",300,4.6,99,99,99,99,999,1013.4,12.4,11.8,999,99,99
"7197",2024,"11","06","09","11",290,6.2,99,99,99,99,999,1012.7,13.3,11.7,999,99,99
"7198",2024,"11","06","10","11",330,7.2,99,99,99,99,999,1011.9,14.6,11.7,999,99,99
"7199",2024,"11","06","11","11",340,9.3,99,99,99,99,999,1011.4,16.8,11.7,999,99,99
"7200",2024,"11","06","12","11",350,7.2,99,99,99,99,999,1011.7,16.2,11.7,999,99,99
"7201",2024,"11","06","13","11",340,9.3,99,99,99,99,999,1011.8,15.3,11.7,999,99,99
"7202",2024,"11","06","14","11",350,6.7,99,99,99,99,999,1012.4,15,11.6,999,99,99
"7203",2024,"11","06","15","11",330,5.7,99,99,99,99,999,1013.4,14.3,11.5,999,99,99
"7204",2024,"11","06","16","11",10,3.6,99,99,99,99,999,1014.5,13.7,11.5,999,99,99
"7205",2024,"11","06","17","11",0,0,99,99,99,99,999,1015.1,14.4,11.5,999,99,99
"7206",2024,"11","06","18","11",20,1.5,99,99,99,99,999,1015,13.9,11.7,999,99,99
"7207",2024,"11","06","19","11",310,1,99,99,99,99,999,1014.7,13.6,11.9,999,99,99
"7208",2024,"11","06","20","11",290,1,99,99,99,99,999,1014,14.5,12,999,99,99
"7209",2024,"11","06","21","11",260,0.5,99,99,99,99,999,1013.8,14.4,12,999,99,99
"7210",2024,"11","06","22","11",270,3.6,99,99,99,99,999,1013.7,14.3,12.3,999,99,99
"7211",2024,"11","06","23","11",300,1,99,99,99,99,999,1014,14.3,12.1,999,99,99
"7212",2024,"11","07","00","11",320,4.6,99,99,99,99,999,1013.9,14.3,12.2,999,99,99
"7213",2024,"11","07","01","11",0,0,99,99,99,99,999,1014.5,15.2,12.1,999,99,99
"7214",2024,"11","07","02","11",350,4.6,99,99,99,99,999,1015.2,14.4,12.3,999,99,99
"7215",2024,"11","07","03","11",10,4.6,99,99,99,99,999,1015.7,15.4,12,999,99,99
"7216",2024,"11","07","04","11",350,3.6,99,99,99,99,999,1016.3,14.2,12,999,99,99
"7217",2024,"11","07","05","11",10,4.6,99,99,99,99,999,1017,14.7,11.9,999,99,99
"7218",2024,"11","07","06","11",350,3.6,99,99,99,99,999,1017.4,13.2,11.9,999,99,99
"7219",2024,"11","07","07","11",20,4.1,99,99,99,99,999,1017.4,13.5,11.9,999,99,99
"7220",2024,"11","07","08","11",40,3.6,99,99,99,99,999,1017.8,12.8,11.9,999,99,99
"7221",2024,"11","07","09","11",10,3.1,99,99,99,99,999,1018.2,12.5,11.8,999,99,99
"7222",2024,"11","07","10","11",20,5.1,99,99,99,99,999,1018.2,12.5,11.9,999,99,99
"7223",2024,"11","07","11","11",20,4.6,99,99,99,99,999,1018.4,12.4,11.9,999,99,99
"7224",2024,"11","07","12","11",30,5.1,99,99,99,99,999,1018.3,12.2,11.7,999,99,99
"7225",2024,"11","07","13","11",30,6.2,99,99,99,99,999,1018.5,11.7,11.6,999,99,99
"7226",2024,"11","07","15","11",20,5.7,99,99,99,99,999,1019.7,11,11.7,999,99,99
"7227",2024,"11","07","16","11",30,6.2,99,99,99,99,999,1020.2,10.6,11.7,999,99,99
"7228",2024,"11","07","19","11",30,2.6,99,99,99,99,999,1021,13.6,11.9,999,99,99
"7229",2024,"11","07","20","11",310,1,99,99,99,99,999,1020.6,13.6,12.1,999,99,99
"7230",2024,"11","07","21","11",220,2.1,99,99,99,99,999,1020.3,13.7,12.1,999,99,99
"7231",2024,"11","07","22","11",180,2.1,99,99,99,99,999,1020.2,14.1,12.1,999,99,99
"7232",2024,"11","07","23","11",210,2.1,99,99,99,99,999,1020.2,13.9,12.2,999,99,99
"7233",2024,"11","08","00","11",210,2.6,99,99,99,99,999,1020.1,13.5,12.3,999,99,99
"7234",2024,"11","08","01","11",220,2.1,99,99,99,99,999,1020.2,12.9,12.2,999,99,99
"7235",2024,"11","08","02","11",240,2.1,99,99,99,99,999,1020.7,12.7,12.1,999,99,99
"7236",2024,"11","08","03","11",0,0,99,99,99,99,999,1021.2,12.2,12.2,999,99,99
"7237",2024,"11","08","04","11",100,1.5,99,99,99,99,999,1021.6,12,12.1,999,99,99
"7238",2024,"11","08","05","11",140,2.1,99,99,99,99,999,1021.9,12.1,12.1,999,99,99
"7239",2024,"11","08","06","11",0,0,99,99,99,99,999,1022.1,11.9,11.9,999,99,99
"7240",2024,"11","08","07","11",40,2.1,99,99,99,99,999,1022.1,11.5,11.9,999,99,99
"7241",2024,"11","08","08","11",40,2.1,99,99,99,99,999,1022,11.5,11.8,999,99,99
"7242",2024,"11","08","09","11",30,2.6,99,99,99,99,999,1021.7,11.5,11.9,999,99,99
"7243",2024,"11","08","11","11",20,4.1,99,99,99,99,999,1021.4,11,11.8,999,99,99
"7244",2024,"11","08","12","11",30,5.1,99,99,99,99,999,1020.7,10.6,11.7,999,99,99
"7245",2024,"11","08","13","11",30,6.2,99,99,99,99,999,1020.6,10.2,11.7,999,99,99
"7246",2024,"11","08","14","11",30,5.7,99,99,99,99,999,1020.5,10.3,11.6,999,99,99
"7247",2024,"11","08","16","11",20,6.2,99,99,99,99,999,1021.3,10.1,11.7,999,99,99
"7248",2024,"11","08","17","11",30,6.2,99,99,99,99,999,1021.1,10.8,11.8,999,99,99
"7249",2024,"11","08","18","11",30,4.6,99,99,99,99,999,1020.9,12.1,11.9,999,99,99
"7250",2024,"11","08","19","11",350,2.1,99,99,99,99,999,1020.3,12.8,12,999,99,99
"7251",2024,"11","08","20","11",330,1.5,99,99,99,99,999,1019.5,13.2,12.2,999,99,99
"7252",2024,"11","08","21","11",270,2.6,99,99,99,99,999,1018.8,13.4,12.5,999,99,99
"7253",2024,"11","08","22","11",280,2.6,99,99,99,99,999,1018.4,13.4,12.5,999,99,99
"7254",2024,"11","08","23","11",260,3.1,99,99,99,99,999,1017.9,13.1,12.7,999,99,99
"7255",2024,"11","09","00","11",240,4.1,99,99,99,99,999,1017.6,13.3,12.7,999,99,99
"7256",2024,"11","09","01","11",240,3.6,99,99,99,99,999,1017.4,13.1,12.5,999,99,99
"7257",2024,"11","09","02","11",250,3.6,99,99,99,99,999,1017.5,12.9,12.5,999,99,99
"7258",2024,"11","09","03","11",270,3.6,99,99,99,99,999,1017.5,13,12.4,999,99,99
"7259",2024,"11","09","04","11",0,0,99,99,99,99,999,1017.8,12.2,12.4,999,99,99
"7260",2024,"11","09","05","11",290,1.5,99,99,99,99,999,1017.8,12.2,12.4,999,99,99
"7261",2024,"11","09","06","11",30,1.5,99,99,99,99,999,1017.8,11.8,12.3,999,99,99
"7262",2024,"11","09","07","11",10,3.1,99,99,99,99,999,1017.6,11.7,12.2,999,99,99
"7263",2024,"11","09","08","11",20,3.6,99,99,99,99,999,1017.3,11.8,12.2,999,99,99
"7264",2024,"11","09","09","11",10,3.1,99,99,99,99,999,1017,11.6,12.1,999,99,99
"7265",2024,"11","09","10","11",10,3.1,99,99,99,99,999,1016.8,11.7,12.1,999,99,99
"7266",2024,"11","09","11","11",30,3.6,99,99,99,99,999,1016.4,11.3,12.1,999,99,99
"7267",2024,"11","09","12","11",20,4.1,99,99,99,99,999,1015.9,10.5,12.1,999,99,99
"7268",2024,"11","09","13","11",20,5.1,99,99,99,99,999,1015.7,10.3,12.1,999,99,99
"7269",2024,"11","09","14","11",20,6.2,99,99,99,99,999,1015.5,10.1,12.1,999,99,99
"7270",2024,"11","09","15","11",10,6.2,99,99,99,99,999,1016,10.2,12,999,99,99
"7271",2024,"11","09","16","11",10,4.6,99,99,99,99,999,1016.8,10.2,12.1,999,99,99
"7272",2024,"11","09","17","11",350,4.1,99,99,99,99,999,1017.2,11.3,12.1,999,99,99
"7273",2024,"11","09","18","11",330,2.1,99,99,99,99,999,1017.2,11.7,12.2,999,99,99
"7274",2024,"11","09","19","11",300,3.6,99,99,99,99,999,1016.6,11.4,12.4,999,99,99
"7275",2024,"11","09","20","11",270,4.6,99,99,99,99,999,1015.9,10.2,12.4,999,99,99
"7276",2024,"11","09","21","11",280,4.1,99,99,99,99,999,1015.1,11.7,12.5,999,99,99
"7277",2024,"11","09","22","11",260,3.1,99,99,99,99,999,1014.4,12.5,12.5,999,99,99
"7278",2024,"11","09","23","11",260,3.6,99,99,99,99,999,1014.1,12.7,12.5,999,99,99
"7279",2024,"11","10","00","11",270,3.1,99,99,99,99,999,1013.8,12.9,12.5,999,99,99
"7280",2024,"11","10","01","11",260,3.1,99,99,99,99,999,1013.9,12.6,12.4,999,99,99
"7281",2024,"11","10","02","11",250,2.6,99,99,99,99,999,1014,12.7,12.4,999,99,99
"7282",2024,"11","10","03","11",160,2.6,99,99,99,99,999,1014.5,12.3,12.4,999,99,99
"7283",2024,"11","10","04","11",230,3.1,99,99,99,99,999,1014.8,12.2,12.3,999,99,99
"7284",2024,"11","10","05","11",270,3.6,99,99,99,99,999,1014.9,11.9,12.2,999,99,99
"7285",2024,"11","10","06","11",270,2.6,99,99,99,99,999,1015.2,11.7,12.2,999,99,99
"7286",2024,"11","10","07","11",290,3.1,99,99,99,99,999,1015.2,11.4,12.1,999,99,99
"7287",2024,"11","10","08","11",340,4.1,99,99,99,99,999,1015.2,11.4,12.1,999,99,99
"7288",2024,"11","10","09","11",360,3.1,99,99,99,99,999,1015.3,11,12.1,999,99,99
"7289",2024,"11","10","10","11",350,3.1,99,99,99,99,999,1015.6,10.4,12,999,99,99
"7290",2024,"11","10","11","11",360,3.1,99,99,99,99,999,1015.6,9.9,12,999,99,99
"7291",2024,"11","10","12","11",30,4.6,99,99,99,99,999,1015.2,10,12,999,99,99
"7292",2024,"11","10","13","11",30,3.6,99,99,99,99,999,1015.5,9.7,12,999,99,99
"7293",2024,"11","10","14","11",10,4.1,99,99,99,99,999,1015.7,8.8,12,999,99,99
"7294",2024,"11","10","15","11",20,5.1,99,99,99,99,999,1016.2,9.6,11.9,999,99,99
"7295",2024,"11","10","16","11",30,5.7,99,99,99,99,999,1016.7,9.2,12,999,99,99
"7296",2024,"11","10","17","11",20,6.2,99,99,99,99,999,1016.5,10.3,11.9,999,99,99
"7297",2024,"11","10","18","11",20,4.1,99,99,99,99,999,1016.8,11.6,12,999,99,99
"7298",2024,"11","10","19","11",360,2.6,99,99,99,99,999,1016.7,12.3,12,999,99,99
"7299",2024,"11","10","20","21",0,0,99,99,99,99,999,1016.2,12.7,12.1,999,99,99
"7300",2024,"11","10","21","01",0,0,99,99,99,99,999,1016.1,13.2,12.3,999,99,99
"7301",2024,"11","10","22","01",200,2.1,99,99,99,99,999,1016,13.4,12.6,999,99,99
"7302",2024,"11","10","23","01",310,1,99,99,99,99,999,1016.1,13.4,12.7,999,99,99
"7303",2024,"11","11","00","01",0,0,99,99,99,99,999,1016,13.7,12.4,999,99,99
"7304",2024,"11","11","01","01",240,2.6,99,99,99,99,999,1016.3,12.8,12.8,999,99,99
"7305",2024,"11","11","02","01",0,0,99,99,99,99,999,1016.3,12.5,12.5,999,99,99
"7306",2024,"11","11","03","01",140,1.5,99,99,99,99,999,1016.4,12.5,12.4,999,99,99
"7307",2024,"11","11","04","01",0,0,99,99,99,99,999,1017,12.1,12.4,999,99,99
"7308",2024,"11","11","05","01",70,1,99,99,99,99,999,1017.4,12,12.2,999,99,99
"7309",2024,"11","11","06","01",20,2.1,99,99,99,99,999,1017.2,12.3,12.1,999,99,99
"7310",2024,"11","11","07","01",50,3.1,99,99,99,99,999,1016.9,11.7,12,999,99,99
"7311",2024,"11","11","08","01",350,2.6,99,99,99,99,999,1017,11.5,12,999,99,99
"7312",2024,"11","11","09","11",10,3.1,99,99,99,99,999,1016.6,11.3,12,999,99,99
"7313",2024,"11","11","10","11",20,3.6,99,99,99,99,999,1016.1,11.4,12,999,99,99
"7314",2024,"11","11","11","11",20,3.6,99,99,99,99,999,1015.8,11.4,12,999,99,99
"7315",2024,"11","11","12","11",40,3.6,99,99,99,99,999,1015.8,11.2,12,999,99,99
"7316",2024,"11","11","13","11",40,3.6,99,99,99,99,999,1016.1,10.9,12,999,99,99
"7317",2024,"11","11","14","11",30,2.1,99,99,99,99,999,1015.9,11.3,12,999,99,99
"7318",2024,"11","11","15","11",0,0,99,99,99,99,999,1016.5,11.1,12,999,99,99
"7319",2024,"11","11","16","11",160,5.1,99,99,99,99,999,1016.8,12.6,11.9,999,99,99
"7320",2024,"11","11","17","11",150,6.7,99,99,99,99,999,1016.9,12.4,11.9,999,99,99
"7321",2024,"11","11","18","11",170,7.7,99,99,99,99,999,1017.3,12.2,11.9,999,99,99
"7322",2024,"11","11","19","11",280,8.8,99,99,99,99,999,1017.9,11.7,11.9,999,99,99
"7323",2024,"11","11","20","11",320,1,99,99,99,99,999,1017.9,11.2,11.9,999,99,99
"7324",2024,"11","11","21","11",190,1.5,99,99,99,99,999,1018.4,11.6,12,999,99,99
"7325",2024,"11","11","22","11",250,3.6,99,99,99,99,999,1018,12.6,12,999,99,99
"7326",2024,"11","11","23","11",260,6.2,99,99,99,99,999,1017.3,12.4,12,999,99,99
"7327",2024,"11","12","00","11",260,5.1,99,99,99,99,999,1017.9,12.3,12,999,99,99
"7328",2024,"11","12","01","11",270,4.1,99,99,99,99,999,1018.4,11.9,12,999,99,99
"7329",2024,"11","12","02","11",250,4.6,99,99,99,99,999,1019.1,11.9,12,999,99,99
"7330",2024,"11","12","03","11",280,2.6,99,99,99,99,999,1019.8,11.9,12,999,99,99
"7331",2024,"11","12","04","11",360,2.1,99,99,99,99,999,1020.3,11.9,12,999,99,99
"7332",2024,"11","12","05","11",330,2.1,99,99,99,99,999,1020.9,11.6,11.9,999,99,99
"7333",2024,"11","12","06","11",280,2.1,99,99,99,99,999,1021.2,11.5,11.9,999,99,99
"7334",2024,"11","12","07","11",20,1.5,99,99,99,99,999,1021.7,10.9,11.8,999,99,99
"7335",2024,"11","12","08","11",0,0,99,99,99,99,999,1022,10.8,11.8,999,99,99
"7336",2024,"11","12","09","11",30,3.1,99,99,99,99,999,1021.7,10.5,11.8,999,99,99
"7337",2024,"11","12","10","11",70,1,99,99,99,99,999,1022.2,10.7,11.8,999,99,99
"7338",2024,"11","12","11","11",360,2.1,99,99,99,99,999,1022,10.5,11.9,999,99,99
"7339",2024,"11","12","12","11",20,2.6,99,99,99,99,999,1022.1,9.9,11.8,999,99,99
"7340",2024,"11","12","13","11",50,2.1,99,99,99,99,999,1023.1,9.4,11.8,999,99,99
"7341",2024,"11","12","14","11",20,3.6,99,99,99,99,999,1023,9.2,11.8,999,99,99
"7342",2024,"11","12","15","11",30,2.6,99,99,99,99,999,1023.5,9.1,11.8,999,99,99
"7343",2024,"11","12","16","11",30,3.6,99,99,99,99,999,1024.4,8.9,11.9,999,99,99
"7344",2024,"11","12","17","11",30,3.1,99,99,99,99,999,1024.9,9.6,11.9,999,99,99
"7345",2024,"11","12","18","11",20,2.1,99,99,99,99,999,1024.9,10.1,12,999,99,99
"7346",2024,"11","12","19","11",360,1.5,99,99,99,99,999,1023.8,10.9,12.1,999,99,99
"7347",2024,"11","12","20","11",270,2.6,99,99,99,99,999,1023.1,11.2,12.3,999,99,99
"7348",2024,"11","12","21","11",280,3.6,99,99,99,99,999,1022.4,10,12.4,999,99,99
"7349",2024,"11","12","22","11",260,1,99,99,99,99,999,1022,10,12.4,999,99,99
"7350",2024,"11","12","23","11",130,0.5,99,99,99,99,999,1021.5,10.5,12.6,999,99,99
"7351",2024,"11","13","00","11",240,3.6,99,99,99,99,999,1021.6,11.6,12.5,999,99,99
"7352",2024,"11","13","01","11",280,4.1,99,99,99,99,999,1021.1,12.5,12.3,999,99,99
"7353",2024,"11","13","02","11",300,3.1,99,99,99,99,999,1021.1,12.1,12.2,999,99,99
"7354",2024,"11","13","03","11",20,1.5,99,99,99,99,999,1021.6,11.8,12.1,999,99,99
"7355",2024,"11","13","04","11",350,2.1,99,99,99,99,999,1021.7,11.5,12,999,99,99
"7356",2024,"11","13","05","11",20,2.6,99,99,99,99,999,1021.6,11.6,12,999,99,99
"7357",2024,"11","13","06","11",30,2.6,99,99,99,99,999,1021.4,11.4,12,999,99,99
"7358",2024,"11","13","07","11",350,2.6,99,99,99,99,999,1021.4,11,11.9,999,99,99
"7359",2024,"11","13","08","11",20,3.1,99,99,99,99,999,1021,10.8,11.9,999,99,99
"7360",2024,"11","13","09","11",20,4.1,99,99,99,99,999,1020.6,10.9,11.9,999,99,99
"7361",2024,"11","13","10","11",30,4.1,99,99,99,99,999,1020.1,10.3,12,999,99,99
"7362",2024,"11","13","11","11",30,6.2,99,99,99,99,999,1019.3,10.5,12,999,99,99
"7363",2024,"11","13","12","11",30,6.2,99,99,99,99,999,1019,10.2,12,999,99,99
"7364",2024,"11","13","13","11",30,7.2,99,99,99,99,999,1018.7,9.5,12,999,99,99
"7365",2024,"11","13","14","11",30,6.2,99,99,99,99,999,1019.1,8.9,11.9,999,99,99
"7366",2024,"11","13","15","11",50,4.6,99,99,99,99,999,1019.9,8.6,11.9,999,99,99
"7367",2024,"11","13","16","11",30,4.6,99,99,99,99,999,1020.5,9,11.9,999,99,99
"7368",2024,"11","13","17","11",100,1,99,99,99,99,999,1020.9,10.6,12,999,99,99
"7369",2024,"11","13","18","11",360,0.5,99,99,99,99,999,1021.6,11.3,12.2,999,99,99
"7370",2024,"11","13","19","11",60,1,99,99,99,99,999,1021.7,11.2,12.2,999,99,99
"7371",2024,"11","13","20","11",130,3.1,99,99,99,99,999,1021,12.5,12.6,999,99,99
"7372",2024,"11","13","21","11",150,2.6,99,99,99,99,999,1019.8,13.1,12.6,999,99,99
"7373",2024,"11","13","22","11",110,3.6,99,99,99,99,999,1019.2,13.7,12.8,999,99,99
"7374",2024,"11","13","23","11",350,0.5,99,99,99,99,999,1019.1,13.8,12.8,999,99,99
"7375",2024,"11","14","00","11",10,3.1,99,99,99,99,999,1019.2,12.5,12.8,999,99,99
"7376",2024,"11","14","01","11",10,3.1,99,99,99,99,999,1019.3,12.9,12.8,999,99,99
"7377",2024,"11","14","02","11",10,3.1,99,99,99,99,999,1019.6,12.3,12.8,999,99,99
"7378",2024,"11","14","03","11",10,3.1,99,99,99,99,999,1019.4,12.4,12.5,999,99,99
"7379",2024,"11","14","04","11",10,2.1,99,99,99,99,999,1019.6,12.3,12.3,999,99,99
"7380",2024,"11","14","05","11",30,1.5,99,99,99,99,999,1019.7,12.1,12.9,999,99,99
"7381",2024,"11","14","06","11",10,1.5,99,99,99,99,999,1019.8,12.2,13.1,999,99,99
"7382",2024,"11","14","07","11",30,1.5,99,99,99,99,999,1020,11.9,13,999,99,99
"7383",2024,"11","14","08","11",20,2.1,99,99,99,99,999,1019.5,11.8,12.9,999,99,99
"7384",2024,"11","14","09","11",360,1.5,99,99,99,99,999,1019.3,11.7,12.9,999,99,99
"7385",2024,"11","14","10","11",360,1,99,99,99,99,999,1019.3,11.5,12.9,999,99,99
"7386",2024,"11","14","11","11",10,2.1,99,99,99,99,999,1018.8,11.6,12.9,999,99,99
"7387",2024,"11","14","12","11",20,3.1,99,99,99,99,999,1018.6,11.6,12.8,999,99,99
"7388",2024,"11","14","13","11",40,1.5,99,99,99,99,999,1018.7,11.6,12.8,999,99,99
"7389",2024,"11","14","14","11",50,1.5,99,99,99,99,999,1018.7,11.4,12.8,999,99,99
"7390",2024,"11","14","15","11",40,1,99,99,99,99,999,1018.7,11.2,12.7,999,99,99
"7391",2024,"11","14","16","11",360,1,99,99,99,99,999,1018.8,11.1,12.4,999,99,99
"7392",2024,"11","14","17","11",320,1,99,99,99,99,999,1018.7,11,12.4,999,99,99
"7393",2024,"11","14","18","11",50,1,99,99,99,99,999,1018.8,11.1,12.6,999,99,99
"7394",2024,"11","14","19","11",0,0,99,99,99,99,999,1018.6,11.4,12.9,999,99,99
"7395",2024,"11","14","20","11",240,1.5,99,99,99,99,999,1017.8,11.3,13.1,999,99,99
"7396",2024,"11","14","21","11",250,4.1,99,99,99,99,999,1016.8,11.1,13.4,999,99,99
"7397",2024,"11","14","22","11",280,5.1,99,99,99,99,999,1016,12.4,13.4,999,99,99
"7398",2024,"11","14","23","11",260,5.7,99,99,99,99,999,1015.3,11.8,13.4,999,99,99
"7399",2024,"11","15","00","11",270,6.2,99,99,99,99,999,1014.7,12.6,13.3,999,99,99
"7400",2024,"11","15","01","11",280,7.2,99,99,99,99,999,1014.5,12.8,13.1,999,99,99
"7401",2024,"11","15","02","11",280,7.2,99,99,99,99,999,1014.6,12.5,13.1,999,99,99
"7402",2024,"11","15","03","11",290,5.7,99,99,99,99,999,1014.5,12.3,13,999,99,99
"7403",2024,"11","15","04","11",300,4.1,99,99,99,99,999,1014.6,12.2,12.8,999,99,99
"7404",2024,"11","15","05","10",300,4.1,99,99,99,99,999,1014.6,12.3,12.7,999,99,99
"7405",2024,"11","15","06","10",290,5.1,99,99,99,99,999,1014.3,12.3,12.5,999,99,99
"7406",2024,"11","15","07","10",300,4.1,99,99,99,99,999,1014,12.2,12.4,999,99,99
"7407",2024,"11","15","08","10",290,3.1,99,99,99,99,999,1014,12,12.4,999,99,99
"7408",2024,"11","15","09","10",290,5.1,99,99,99,99,999,1013.4,11.9,12.4,999,99,99
"7409",2024,"11","15","10","10",290,6.2,99,99,99,99,999,1013.5,11.5,12.3,999,99,99
"7410",2024,"11","15","11","10",310,6.7,99,99,99,99,999,1013.3,11,12.3,999,99,99
"7411",2024,"11","15","12","10",290,6.2,99,99,99,99,999,1013.5,10.9,12.3,999,99,99
"7412",2024,"11","15","13","10",290,7.7,99,99,99,99,999,1013,11,12.3,999,99,99
"7413",2024,"11","15","14","10",300,5.7,99,99,99,99,999,1013.6,11.7,12.4,999,99,99
"7414",2024,"11","15","15","10",310,6.2,99,99,99,99,999,1014.1,11.8,12.4,999,99,99
"7415",2024,"11","15","16","10",300,7.2,99,99,99,99,999,1014.5,12,12.4,999,99,99
"7416",2024,"11","15","17","10",300,7.2,99,99,99,99,999,1014.8,12,12.4,999,99,99
"7417",2024,"11","15","18","10",290,8.8,99,99,99,99,999,1015.4,12,12.4,999,99,99
"7418",2024,"11","15","19","10",290,9.3,99,99,99,99,999,1015.2,11.9,12.4,999,99,99
"7419",2024,"11","15","20","10",280,9.8,99,99,99,99,999,1014.9,11.8,12.3,999,99,99
"7420",2024,"11","15","21","10",290,10.8,99,99,99,99,999,1014.3,11.7,12.3,999,99,99
"7421",2024,"11","15","22","10",280,10.3,99,99,99,99,999,1013.9,11.8,12.2,999,99,99
"7422",2024,"11","15","23","10",290,11.3,99,99,99,99,999,1013.5,11.8,12.2,999,99,99
"7423",2024,"11","16","00","10",290,11.3,99,99,99,99,999,1013.8,11.9,12.1,999,99,99
"7424",2024,"11","16","01","10",290,9.8,99,99,99,99,999,1014,11.6,12,999,99,99
"7425",2024,"11","16","02","10",290,8.8,99,99,99,99,999,1014.5,11.6,11.8,999,99,99
"7426",2024,"11","16","03","10",310,5.1,99,99,99,99,999,1015.1,11.4,11.7,999,99,99
"7427",2024,"11","16","04","10",320,5.1,99,99,99,99,999,1015.5,11.3,11.6,999,99,99
"7428",2024,"11","16","05","10",300,7.7,99,99,99,99,999,1015.8,11.3,11.6,999,99,99
"7429",2024,"11","16","06","10",300,6.7,99,99,99,99,999,1015.7,11.2,11.5,999,99,99
"7430",2024,"11","16","07","10",310,4.6,99,99,99,99,999,1015.6,11.1,11.5,999,99,99
"7431",2024,"11","16","08","10",290,3.1,99,99,99,99,999,1015.8,10.7,11.5,999,99,99
"7432",2024,"11","16","09","10",290,6.2,99,99,99,99,999,1015.7,10.8,11.5,999,99,99
"7433",2024,"11","16","10","10",310,6.2,99,99,99,99,999,1016,10.9,11.5,999,99,99
"7434",2024,"11","16","11","10",320,4.6,99,99,99,99,999,1015.9,10.4,11.5,999,99,99
"7435",2024,"11","16","12","10",320,3.1,99,99,99,99,999,1016,10.5,11.5,999,99,99
"7436",2024,"11","16","13","10",290,2.1,99,99,99,99,999,1016.6,10.4,11.5,999,99,99
"7437",2024,"11","16","14","10",0,0,99,99,99,99,999,1016.8,10.2,11.6,999,99,99
"7438",2024,"11","16","15","10",50,3.1,99,99,99,99,999,1017.4,9.8,11.6,999,99,99
"7439",2024,"11","16","16","10",80,1.5,99,99,99,99,999,1018.2,10.1,11.6,999,99,99
"7440",2024,"11","16","17","10",60,2.1,99,99,99,99,999,1018.6,10.2,11.7,999,99,99
"7441",2024,"11","16","18","10",60,1.5,99,99,99,99,999,1019.2,10.6,11.8,999,99,99
"7442",2024,"11","16","19","10",70,1.5,99,99,99,99,999,1018.9,11,12,999,99,99
"7443",2024,"11","16","20","10",0,0,99,99,99,99,999,1018.6,11.5,12.1,999,99,99
"7444",2024,"11","16","21","10",270,3.1,99,99,99,99,999,1018,11.8,12.3,999,99,99
"7445",2024,"11","16","22","10",280,4.6,99,99,99,99,999,1017.7,11.9,12.3,999,99,99
"7446",2024,"11","16","23","10",270,4.1,99,99,99,99,999,1017.6,12.3,12.3,999,99,99
"7447",2024,"11","17","00","10",260,4.6,99,99,99,99,999,1017.4,12,12.2,999,99,99
"7448",2024,"11","17","01","10",280,5.7,99,99,99,99,999,1017.2,11.6,12,999,99,99
"7449",2024,"11","17","02","10",290,5.1,99,99,99,99,999,1017.3,12.1,11.8,999,99,99
"7450",2024,"11","17","03","10",320,4.6,99,99,99,99,999,1017.4,11.3,11.8,999,99,99
"7451",2024,"11","17","04","10",320,4.1,99,99,99,99,999,1017.9,11,11.7,999,99,99
"7452",2024,"11","17","05","10",360,4.6,99,99,99,99,999,1018.3,10.5,11.6,999,99,99
"7453",2024,"11","17","06","10",20,4.6,99,99,99,99,999,1018.1,10.3,11.6,999,99,99
"7454",2024,"11","17","07","10",40,3.6,99,99,99,99,999,1018.3,10,11.6,999,99,99
"7455",2024,"11","17","08","10",20,3.1,99,99,99,99,999,1018.2,9.8,11.5,999,99,99
"7456",2024,"11","17","09","10",40,3.1,99,99,99,99,999,1018.1,9.6,12,999,99,99
"7457",2024,"11","17","10","10",40,4.1,99,99,99,99,999,1018.3,9.2,12.2,999,99,99
"7458",2024,"11","17","11","10",30,4.6,99,99,99,99,999,1018.1,8.6,12.1,999,99,99
"7459",2024,"11","17","12","10",30,5.7,99,99,99,99,999,1018,9,12,999,99,99
"7460",2024,"11","17","13","10",10,5.7,99,99,99,99,999,1018,8.8,11.9,999,99,99
"7461",2024,"11","17","14","10",20,5.7,99,99,99,99,999,1018,8.2,11.9,999,99,99
"7462",2024,"11","17","15","10",20,5.1,99,99,99,99,999,1018.2,8.2,11.9,999,99,99
"7463",2024,"11","17","16","10",20,5.7,99,99,99,99,999,1018.6,7.9,11.9,999,99,99
"7464",2024,"11","17","17","10",30,5.1,99,99,99,99,999,1018.5,8.2,12,999,99,99
"7465",2024,"11","17","18","10",10,3.6,99,99,99,99,999,1018.8,9.1,12,999,99,99
